id_capteur,zone,latitude,longitude,date_heure,humidite_sol,temperature_sol,altitude,precision_gps,etat_capteur
SA01,Zone A,14.1348,-6.7749,2025-04-20 00:00:00,37.9,26.1,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 02:00:00,17.9,32.3,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 06:00:00,25.0,25.9,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 07:00:00,58.4,24.8,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 08:00:00,30.2,28.3,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 15:00:00,23.2,27.0,140.3,1.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 16:00:00,46.5,19.9,140.3,2.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 21:00:00,25.8,29.7,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 22:00:00,44.8,22.8,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-20 23:00:00,39.3,38.4,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 00:00:00,27.6,19.9,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 01:00:00,54.3,26.6,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 02:00:00,27.6,26.0,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 03:00:00,40.7,28.9,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 05:00:00,31.5,26.8,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 06:00:00,29.6,24.1,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 07:00:00,44.5,28.1,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 08:00:00,30.8,31.0,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 09:00:00,45.1,30.3,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 10:00:00,44.1,37.8,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 12:00:00,42.0,29.5,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 15:00:00,44.6,24.5,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 17:00:00,46.4,28.1,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 22:00:00,37.9,31.9,140.3,3.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-21 23:00:00,47.9,27.4,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 02:00:00,40.2,24.8,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 03:00:00,33.4,24.8,140.3,1.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 04:00:00,30.6,23.9,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 05:00:00,50.0,24.6,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 07:00:00,56.1,34.0,140.3,3.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 08:00:00,29.7,28.4,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 09:00:00,38.1,26.1,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 10:00:00,43.3,28.1,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 12:00:00,37.0,28.1,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 13:00:00,50.2,24.2,140.3,3.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 14:00:00,44.4,27.9,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 15:00:00,51.6,20.6,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 16:00:00,49.9,27.3,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 20:00:00,26.0,36.4,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 21:00:00,43.0,28.1,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-22 23:00:00,42.7,28.6,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 01:00:00,28.6,31.2,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 03:00:00,21.2,35.9,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 05:00:00,20.6,29.2,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 08:00:00,22.5,29.7,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 09:00:00,27.2,28.6,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 10:00:00,14.1,29.4,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 11:00:00,32.5,29.0,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 12:00:00,49.8,35.6,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 18:00:00,31.8,36.3,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 19:00:00,40.1,25.1,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-23 21:00:00,40.2,30.6,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 00:00:00,32.1,29.2,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 01:00:00,25.4,28.5,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 02:00:00,53.2,34.3,140.3,3.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 04:00:00,45.5,31.5,140.3,2.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 05:00:00,34.1,36.5,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 06:00:00,42.0,23.7,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 07:00:00,29.6,31.2,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 09:00:00,26.9,26.4,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 10:00:00,38.9,29.5,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 12:00:00,32.1,31.4,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 14:00:00,36.4,33.5,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 15:00:00,36.5,29.7,140.3,3.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 16:00:00,49.6,22.6,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 18:00:00,42.2,28.0,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 19:00:00,32.8,32.0,140.3,3.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 20:00:00,46.8,24.3,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-24 21:00:00,34.3,36.6,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 01:00:00,50.0,25.0,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 03:00:00,30.4,22.6,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 04:00:00,39.0,22.7,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 06:00:00,9.8,25.3,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 09:00:00,51.0,25.4,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 14:00:00,56.2,29.3,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 15:00:00,18.0,36.7,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 16:00:00,31.8,31.2,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-25 18:00:00,44.3,30.2,140.3,1.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 04:00:00,38.7,33.8,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 08:00:00,61.0,28.2,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 09:00:00,26.7,29.1,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 10:00:00,44.5,26.2,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 12:00:00,24.9,25.5,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 18:00:00,47.8,27.8,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 19:00:00,42.3,26.8,140.3,2.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 20:00:00,29.7,24.0,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 22:00:00,31.9,35.9,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-26 23:00:00,29.9,35.2,140.3,3.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 02:00:00,41.5,29.5,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 04:00:00,45.2,26.6,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 05:00:00,48.1,33.5,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 07:00:00,34.5,31.3,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 09:00:00,34.7,23.9,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 10:00:00,45.2,37.1,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 12:00:00,29.6,25.8,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 14:00:00,29.9,25.5,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 15:00:00,36.4,26.3,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 16:00:00,29.4,30.4,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 17:00:00,39.1,32.3,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 18:00:00,39.8,24.6,140.3,3.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 19:00:00,42.7,31.3,140.3,1.2,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 20:00:00,44.9,25.9,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 21:00:00,45.2,28.3,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-27 22:00:00,53.9,32.5,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 01:00:00,35.4,20.9,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 04:00:00,38.3,26.5,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 05:00:00,24.3,29.2,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 07:00:00,27.1,30.3,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 09:00:00,28.0,20.3,140.3,2.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 12:00:00,49.7,30.0,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 13:00:00,38.1,25.1,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 15:00:00,31.3,32.7,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 16:00:00,35.2,24.0,140.3,4.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 19:00:00,30.5,30.8,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 21:00:00,26.6,28.7,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-28 23:00:00,19.5,29.8,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 01:00:00,40.2,26.2,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 02:00:00,26.6,30.4,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 03:00:00,40.8,24.3,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 06:00:00,29.5,36.0,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 08:00:00,30.1,27.6,140.3,3.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 09:00:00,49.9,28.8,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 10:00:00,35.3,24.7,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 16:00:00,35.4,27.9,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 17:00:00,54.1,22.0,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-29 22:00:00,41.1,34.8,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 00:00:00,31.1,27.1,140.3,1.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 01:00:00,29.2,27.7,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 02:00:00,44.9,34.8,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 04:00:00,51.5,25.1,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 06:00:00,25.7,29.7,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 08:00:00,28.2,28.1,140.3,1.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 11:00:00,34.4,26.1,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 13:00:00,50.8,23.6,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 16:00:00,45.1,29.6,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 17:00:00,49.0,21.4,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 18:00:00,38.7,32.5,140.3,3.3,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 22:00:00,41.0,26.8,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-04-30 23:00:00,37.0,28.1,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 00:00:00,32.3,29.5,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 01:00:00,36.9,27.0,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 03:00:00,61.5,22.3,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 04:00:00,35.0,23.6,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 07:00:00,50.3,19.0,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 13:00:00,47.3,29.6,140.3,2.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 17:00:00,44.0,27.5,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 18:00:00,34.7,32.4,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 19:00:00,40.8,30.9,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-01 20:00:00,41.5,24.2,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 00:00:00,44.0,27.0,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 01:00:00,14.1,25.5,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 06:00:00,44.6,23.0,140.3,1.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 08:00:00,38.8,27.5,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 12:00:00,41.2,31.2,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 13:00:00,38.6,29.1,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 14:00:00,38.8,18.4,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 16:00:00,33.8,35.1,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 17:00:00,31.3,35.8,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 18:00:00,52.3,25.8,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 19:00:00,35.0,27.9,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 20:00:00,36.1,27.3,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 22:00:00,25.6,27.6,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-02 23:00:00,32.3,24.7,140.3,3.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 00:00:00,43.2,24.0,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 02:00:00,25.4,25.4,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 04:00:00,33.0,27.3,140.3,1.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 05:00:00,27.3,23.8,140.3,2.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 06:00:00,29.2,32.2,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 08:00:00,51.7,26.1,140.3,2.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 09:00:00,44.1,34.4,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 11:00:00,32.7,23.2,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 19:00:00,40.9,24.5,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 20:00:00,40.7,25.3,140.3,2.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 22:00:00,23.9,26.3,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-03 23:00:00,39.6,25.5,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 01:00:00,44.1,26.4,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 03:00:00,49.9,27.0,140.3,3.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 04:00:00,24.0,26.2,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 05:00:00,44.6,18.6,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 07:00:00,35.3,22.8,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 09:00:00,42.4,30.8,140.3,2.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 10:00:00,17.4,15.5,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 13:00:00,44.5,32.1,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 14:00:00,48.1,27.3,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 16:00:00,56.8,28.1,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 18:00:00,22.9,27.1,140.3,2.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 19:00:00,20.1,17.3,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 20:00:00,38.1,25.3,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 21:00:00,30.8,24.2,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 22:00:00,55.6,28.8,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-04 23:00:00,40.7,39.1,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 00:00:00,28.7,26.9,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 03:00:00,12.4,25.3,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 05:00:00,35.5,26.7,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 07:00:00,34.5,24.0,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 09:00:00,33.7,28.6,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 10:00:00,32.6,32.6,140.3,1.3,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 11:00:00,60.8,22.7,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 13:00:00,43.6,27.1,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 15:00:00,37.1,28.4,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 19:00:00,51.5,32.2,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 20:00:00,41.9,30.7,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-05-05 22:00:00,39.3,32.2,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 00:00:00,41.0,35.2,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 01:00:00,31.9,23.1,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 07:00:00,33.3,22.9,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 10:00:00,43.5,30.1,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 11:00:00,22.5,30.1,140.3,1.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 12:00:00,21.4,28.1,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 14:00:00,26.6,27.7,140.3,3.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 15:00:00,46.6,24.2,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 17:00:00,22.9,25.7,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 18:00:00,51.2,27.6,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 19:00:00,43.6,32.5,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 20:00:00,28.4,32.2,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-05-06 22:00:00,42.6,28.6,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 02:00:00,43.6,33.3,140.3,2.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 05:00:00,31.6,26.5,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 07:00:00,50.8,24.9,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 08:00:00,42.9,28.8,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 11:00:00,39.0,26.9,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 12:00:00,47.4,21.5,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 13:00:00,49.2,23.5,140.3,3.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 14:00:00,36.6,33.6,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 16:00:00,40.1,23.5,140.3,3.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 17:00:00,68.5,25.4,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 19:00:00,36.0,24.1,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-07 21:00:00,49.1,25.0,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 02:00:00,48.8,23.8,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 03:00:00,33.7,28.4,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 05:00:00,33.4,26.4,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 06:00:00,34.8,24.7,140.3,3.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 09:00:00,42.7,31.2,140.3,1.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 10:00:00,36.1,28.0,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 12:00:00,38.7,24.8,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 13:00:00,44.1,26.6,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 15:00:00,27.8,16.8,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 16:00:00,44.1,23.2,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 17:00:00,31.3,23.9,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 20:00:00,17.5,35.3,140.3,2.2,OK
SA01,Zone A,14.1348,-6.7749,2025-05-08 22:00:00,34.6,27.0,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 00:00:00,33.1,31.5,140.3,2.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 02:00:00,41.5,23.6,140.3,4.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 03:00:00,48.5,26.8,140.3,3.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 04:00:00,51.0,24.0,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 05:00:00,45.0,23.3,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 06:00:00,41.8,30.9,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 07:00:00,49.1,27.6,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 08:00:00,34.3,29.6,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 09:00:00,37.5,31.4,140.3,1.4,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 11:00:00,35.3,23.4,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 12:00:00,40.1,31.1,140.3,2.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 13:00:00,40.3,32.1,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 14:00:00,38.9,24.1,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 16:00:00,36.7,26.6,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 17:00:00,45.3,41.4,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 18:00:00,36.1,32.3,140.3,1.7,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 20:00:00,33.3,20.0,140.3,2.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 21:00:00,50.3,26.3,140.3,1.5,OK
SA01,Zone A,14.1348,-6.7749,2025-05-09 22:00:00,42.6,29.4,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 03:00:00,41.7,32.5,140.3,1.0,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 05:00:00,43.2,34.1,140.3,2.6,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 06:00:00,44.5,27.6,140.3,1.8,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 07:00:00,44.3,25.5,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 10:00:00,22.8,23.2,140.3,2.1,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 11:00:00,35.6,33.3,140.3,2.3,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 12:00:00,39.0,22.8,140.3,1.9,OK
SA01,Zone A,14.1348,-6.7749,2025-05-10 13:00:00,31.5,28.3,140.3,1.3,OK
